454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.531
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.533
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.534
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.535
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.536
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.537
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.538
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.539
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.54
454.99, 2.18, 735.51, 7.57, 286.88, 359.25, 0.00, 2388.542
454.99, 2.18, 735.51, 7.53, 287.17, 358.97, 0.33, 2388.59
454.99, 2.18, 735.51, 7.53, 287.17, 358.97, 0.33, 2388.591
454.99, 2.18, 735.51, 7.46, 287.17, 358.95, 0.39, 2388.624
454.99, 2.18, 735.51, 7.48, 287.19, 358.89, 0.43, 2388.667
454.99, 2.18, 735.51, 7.46, 287.23, 358.91, 0.47, 2388.712
454.99, 2.18, 735.51, 7.45, 287.25, 358.91, 0.52, 2388.757
454.99, 2.18, 735.51, 7.45, 287.25, 358.91, 0.52, 2388.758
454.99, 2.18, 735.51, 7.43, 287.19, 358.95, 0.56, 2388.802
454.99, 2.18, 735.51, 7.45, 287.15, 358.93, 0.61, 2388.845
454.99, 2.18, 735.51, 7.41, 287.13, 358.95, 0.65, 2388.891
454.99, 2.18, 735.51, 7.41, 287.13, 358.95, 0.65, 2388.893
454.99, 2.18, 735.51, 7.42, 287.13, 358.92, 0.70, 2388.935
454.99, 2.18, 735.51, 7.39, 287.15, 358.92, 0.74, 2388.979
454.99, 2.18, 735.51, 7.41, 287.16, 358.90, 0.78, 2389.027
454.99, 2.18, 735.51, 7.41, 287.16, 358.90, 0.78, 2389.029
454.99, 2.18, 735.51, 7.42, 287.18, 358.89, 0.83, 2389.069
454.99, 2.18, 735.51, 7.44, 287.23, 358.91, 0.87, 2389.113
454.99, 2.18, 735.51, 7.44, 287.23, 358.91, 0.92, 2389.115
454.99, 2.18, 735.51, 7.44, 287.22, 358.92, 0.92, 2389.169
454.99, 2.18, 735.51, 7.45, 287.18, 358.91, 0.97, 2389.226
454.99, 2.18, 735.51, 7.45, 287.18, 358.91, 0.97, 2389.229
454.99, 2.18, 735.51, 7.45, 287.09, 358.94, 1.03, 2389.269
454.99, 2.18, 735.51, 7.48, 287.08, 358.98, 1.07, 2389.313
454.99, 2.18, 735.51, 7.48, 287.08, 358.98, 1.07, 2389.314
454.99, 2.18, 735.51, 7.45, 287.08, 358.99, 1.12, 2389.358
454.99, 2.18, 735.51, 7.40, 287.09, 358.98, 1.16, 2389.403
454.99, 2.18, 735.51, 7.42, 287.10, 358.93, 1.21, 2389.447
454.99, 2.18, 735.51, 7.42, 287.10, 358.93, 1.21, 2389.448
454.99, 2.18, 735.51, 7.41, 287.10, 358.99, 1.25, 2389.495
454.98, 2.18, 735.52, 7.42, 287.08, 359.03, 1.30, 2389.536
454.97, 2.18, 735.52, 7.43, 287.00, 359.06, 1.34, 2389.581
454.95, 2.18, 735.53, 7.43, 287.00, 359.06, 1.34, 2389.583
454.94, 2.18, 735.54, 7.37, 286.96, 359.10, 1.39, 2389.626
454.92, 2.18, 735.55, 7.34, 286.95, 359.12, 1.43, 2389.672
454.90, 2.18, 735.55, 7.36, 286.95, 359.15, 1.48, 2389.715
454.89, 2.18, 735.56, 7.36, 286.95, 359.15, 1.48, 2389.716
454.87, 2.18, 735.57, 7.36, 286.98, 359.14, 1.52, 2389.761
454.85, 2.18, 735.58, 7.33, 286.99, 359.14, 1.56, 2389.805
454.83, 2.18, 735.59, 7.36, 287.01, 359.12, 1.61, 2389.849
454.82, 2.18, 735.59, 7.36, 287.01, 359.12, 1.61, 2389.85
454.81, 2.18, 735.60, 7.38, 287.03, 359.15, 1.65, 2389.894
454.80, 2.18, 735.60, 7.37, 287.01, 359.18, 1.70, 2389.94
454.80, 2.18, 735.60, 7.37, 287.01, 359.18, 1.74, 2389.942
454.80, 2.18, 735.60, 7.41, 286.97, 359.19, 1.74, 2389.983
454.80, 2.18, 735.60, 7.39, 286.92, 359.22, 1.79, 2390.028
454.80, 2.18, 735.60, 7.34, 286.90, 359.21, 1.83, 2390.073
454.80, 2.18, 735.60, 7.34, 286.90, 359.21, 1.88, 2390.075
454.80, 2.18, 735.60, 7.35, 286.93, 359.21, 1.88, 2390.118
454.80, 2.18, 735.60, 7.38, 286.96, 359.22, 1.92, 2390.162
454.80, 2.18, 735.60, 7.39, 286.95, 359.24, 1.97, 2390.209
454.80, 2.18, 735.60, 7.39, 286.95, 359.24, 2.01, 2390.211
454.80, 2.18, 735.60, 7.42, 286.88, 359.26, 2.01, 2390.252
454.80, 2.18, 735.60, 7.43, 286.82, 359.28, 2.06, 2390.296
454.80, 2.18, 735.60, 7.37, 286.79, 359.33, 2.10, 2390.342
454.80, 2.18, 735.60, 7.37, 286.79, 359.33, 2.14, 2390.344
454.80, 2.18, 735.60, 7.41, 286.79, 359.31, 2.14, 2390.408
454.80, 2.18, 735.60, 7.41, 286.79, 359.31, 2.14, 2390.411
454.75, 2.18, 735.63, 7.36, 286.79, 359.27, 2.21, 2390.453
454.69, 2.18, 735.65, 7.35, 286.81, 359.27, 2.26, 2390.497
454.63, 2.18, 735.68, 7.37, 286.83, 359.22, 2.30, 2390.542
454.58, 2.18, 735.71, 7.37, 286.83, 359.22, 2.30, 2390.543
454.52, 2.18, 735.74, 7.39, 286.88, 359.23, 2.35, 2390.589
454.47, 2.18, 735.76, 7.38, 286.89, 359.27, 2.39, 2390.631
454.43, 2.18, 735.78, 7.38, 286.89, 359.27, 2.44, 2390.632
454.35, 2.18, 735.82, 7.37, 286.85, 359.30, 2.44, 2390.677
454.30, 2.18, 735.84, 7.36, 286.78, 359.31, 2.48, 2390.721
454.24, 2.18, 735.87, 7.41, 286.75, 359.28, 2.53, 2390.765
454.20, 2.18, 735.89, 7.41, 286.75, 359.28, 2.57, 2390.766
454.13, 2.18, 735.93, 7.42, 286.74, 359.30, 2.57, 2390.811
454.07, 2.18, 735.95, 7.43, 286.72, 359.28, 2.61, 2390.856
454.02, 2.18, 735.98, 7.45, 286.72, 359.32, 2.66, 2390.899
453.98, 2.18, 735.99, 7.45, 286.72, 359.32, 2.70, 2390.9
453.93, 2.18, 736.01, 7.46, 286.70, 359.35, 2.70, 2390.944
453.90, 2.18, 736.02, 7.48, 286.68, 359.37, 2.75, 2390.991
453.87, 2.18, 736.02, 7.55, 286.65, 359.38, 2.79, 2391.033
453.86, 2.18, 736.03, 7.55, 286.65, 359.38, 2.79, 2391.035
453.86, 2.18, 736.03, 7.57, 286.61, 359.36, 2.84, 2391.078
453.86, 2.18, 736.03, 7.56, 286.62, 359.38, 2.88, 2391.124
453.86, 2.18, 736.00, 7.58, 286.60, 359.38, 2.93, 2391.167
453.85, 2.18, 735.92, 7.58, 286.60, 359.38, 2.93, 2391.168
453.83, 2.18, 735.84, 7.58, 286.59, 359.38, 2.97, 2391.212
453.83, 2.18, 735.76, 7.59, 286.57, 359.41, 3.02, 2391.259
453.83, 2.18, 735.71, 7.59, 286.57, 359.41, 3.06, 2391.26
453.83, 2.18, 735.61, 7.59, 286.50, 359.49, 3.06, 2391.303
453.83, 2.18, 735.53, 7.56, 286.43, 359.53, 3.11, 2391.347
453.83, 2.18, 735.45, 7.61, 286.41, 359.52, 3.15, 2391.392
