454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.74, 47.21, 359.21, 0.00, 167158.7
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.70, 47.24, 359.21, 0.33, 167158.8
454.90, 2.14, 735.44, 2.46, 47.07, 359.23, 0.52, 167158.9
454.90, 2.14, 735.44, 2.46, 47.07, 359.23, 0.59, 167158.9
454.90, 2.14, 735.44, 2.37, 47.02, 359.26, 0.59, 167158.9
454.90, 2.14, 735.44, 2.36, 47.01, 359.27, 0.63, 167159
454.90, 2.14, 735.44, 2.31, 47.04, 359.25, 0.68, 167159
454.90, 2.14, 735.44, 2.31, 47.04, 359.25, 0.72, 167159
454.90, 2.14, 735.44, 2.16, 47.12, 359.21, 0.72, 167159
454.90, 2.14, 735.44, 2.14, 47.11, 359.14, 0.77, 167159.1
454.90, 2.14, 735.44, 2.03, 47.06, 359.01, 0.81, 167159.1
454.90, 2.14, 735.44, 2.03, 47.06, 359.01, 0.86, 167159.1
454.90, 2.14, 735.44, 2.00, 47.08, 358.89, 0.86, 167159.2
454.90, 2.14, 735.44, 2.08, 47.18, 358.92, 0.90, 167159.2
454.91, 2.14, 735.44, 2.14, 47.35, 358.95, 0.95, 167159.3
454.91, 2.14, 735.44, 2.14, 47.35, 358.95, 0.99, 167159.3
454.91, 2.14, 735.44, 2.17, 47.49, 359.05, 0.99, 167159.3
454.90, 2.14, 735.44, 2.10, 47.60, 359.09, 1.03, 167159.3
454.90, 2.14, 735.44, 2.10, 47.60, 359.09, 1.08, 167159.4
454.90, 2.14, 735.44, 2.01, 47.61, 359.10, 1.08, 167159.4
454.90, 2.14, 735.44, 1.93, 47.51, 359.17, 1.12, 167159.4
454.90, 2.14, 735.44, 1.88, 47.36, 359.28, 1.17, 167159.5
