454.86, 2.18, 735.57, 353.88, 4.39, 0.15, 0.00, 2589.041
454.86, 2.18, 735.57, 354.15, 4.09, 0.26, 0.04, 2589.077
454.86, 2.18, 735.57, 354.39, 3.90, 0.24, 0.07, 2589.11
454.86, 2.18, 735.58, 354.61, 3.74, 0.18, 0.11, 2589.144
454.86, 2.18, 735.58, 354.93, 3.60, 0.03, 0.14, 2589.187
454.86, 2.18, 735.58, 355.14, 3.63, 359.91, 0.19, 2589.233
454.86, 2.18, 735.58, 355.14, 3.63, 359.91, 0.19, 2589.234
454.86, 2.18, 735.58, 355.13, 3.67, 359.88, 0.23, 2589.28
454.86, 2.18, 735.58, 355.17, 3.67, 359.96, 0.28, 2589.322
454.86, 2.18, 735.58, 355.25, 3.56, 0.14, 0.32, 2589.373
454.86, 2.18, 735.58, 355.25, 3.56, 0.14, 0.32, 2589.374
454.86, 2.18, 735.58, 355.26, 3.33, 0.30, 0.37, 2589.412
454.86, 2.18, 735.58, 355.34, 3.01, 0.43, 0.41, 2589.458
454.86, 2.18, 735.58, 355.34, 3.01, 0.43, 0.46, 2589.459
454.86, 2.18, 735.58, 355.44, 2.63, 0.47, 0.46, 2589.501
454.86, 2.18, 735.58, 355.53, 2.20, 0.48, 0.50, 2589.545
454.85, 2.18, 735.58, 355.56, 1.63, 0.55, 0.54, 2589.588
454.85, 2.18, 735.58, 355.56, 1.63, 0.55, 0.59, 2589.589
454.85, 2.18, 735.58, 355.62, 0.81, 0.71, 0.59, 2589.65
454.85, 2.18, 735.58, 355.62, 359.66, 0.84, 0.64, 2589.684
454.85, 2.18, 735.58, 355.64, 357.78, 1.12, 0.68, 2589.728
454.85, 2.18, 735.58, 355.64, 357.78, 1.12, 0.68, 2589.729
454.85, 2.18, 735.58, 355.75, 355.39, 1.37, 0.73, 2589.776
454.84, 2.18, 735.58, 355.89, 352.88, 1.62, 0.77, 2589.816
454.84, 2.18, 735.58, 356.06, 350.17, 2.01, 0.81, 2589.859
454.84, 2.18, 735.58, 356.06, 350.17, 2.01, 0.86, 2589.86
454.83, 2.18, 735.58, 356.26, 347.54, 2.34, 0.86, 2589.901
454.83, 2.18, 735.58, 356.49, 344.93, 2.70, 0.90, 2589.947
454.83, 2.18, 735.58, 356.74, 342.36, 2.97, 0.94, 2589.994
454.83, 2.18, 735.58, 356.74, 342.36, 2.97, 0.94, 2589.995
454.82, 2.18, 735.58, 356.90, 339.83, 3.18, 0.99, 2590.043
454.82, 2.18, 735.58, 357.06, 337.34, 3.27, 1.04, 2590.082
454.81, 2.18, 735.57, 357.27, 334.90, 3.26, 1.08, 2590.128
454.81, 2.18, 735.57, 357.27, 334.90, 3.26, 1.08, 2590.129
454.81, 2.18, 735.57, 357.38, 332.49, 3.14, 1.13, 2590.176
454.81, 2.18, 735.57, 357.47, 330.19, 2.98, 1.17, 2590.218
454.81, 2.18, 735.57, 357.47, 330.19, 2.98, 1.17, 2590.219
454.80, 2.18, 735.57, 357.65, 327.94, 2.82, 1.22, 2590.263
454.80, 2.18, 735.57, 357.87, 325.75, 2.54, 1.26, 2590.309
454.80, 2.18, 735.57, 358.04, 323.44, 2.17, 1.31, 2590.352
454.80, 2.18, 735.57, 358.04, 323.44, 2.17, 1.31, 2590.353
454.80, 2.18, 735.57, 358.32, 321.22, 1.71, 1.35, 2590.4
454.79, 2.18, 735.57, 358.52, 319.11, 1.36, 1.40, 2590.443
454.79, 2.18, 735.57, 358.70, 317.27, 1.03, 1.44, 2590.488
454.79, 2.18, 735.57, 358.70, 317.27, 1.03, 1.44, 2590.489
454.79, 2.18, 735.57, 358.91, 315.67, 0.83, 1.49, 2590.534
454.79, 2.18, 735.57, 359.16, 314.34, 0.78, 1.53, 2590.576
454.79, 2.18, 735.56, 359.45, 313.20, 0.74, 1.57, 2590.618
454.79, 2.18, 735.56, 359.45, 313.20, 0.74, 1.57, 2590.621
454.79, 2.18, 735.56, 359.70, 312.21, 0.76, 1.62, 2590.667
454.80, 2.18, 735.57, 359.81, 311.39, 0.84, 1.66, 2590.709
454.80, 2.18, 735.57, 359.90, 310.84, 1.04, 1.71, 2590.757
454.80, 2.18, 735.57, 359.90, 310.84, 1.04, 1.71, 2590.758
454.80, 2.18, 735.57, 0.11, 310.57, 0.97, 1.75, 2590.8
454.80, 2.18, 735.57, 0.36, 310.53, 0.59, 1.80, 2590.845
454.80, 2.18, 735.57, 0.36, 310.53, 0.59, 1.84, 2590.846
454.81, 2.18, 735.57, 0.58, 310.51, 0.03, 1.84, 2590.89
454.81, 2.18, 735.57, 1.02, 310.76, 359.53, 1.89, 2590.935
454.81, 2.18, 735.57, 1.49, 311.24, 359.24, 1.93, 2590.978
454.81, 2.18, 735.57, 1.49, 311.24, 359.24, 1.98, 2590.98
454.82, 2.18, 735.58, 1.73, 311.99, 358.70, 1.98, 2591.025
454.82, 2.18, 735.58, 2.15, 312.79, 358.25, 2.02, 2591.069
454.82, 2.18, 735.59, 2.38, 313.48, 357.62, 2.07, 2591.113
454.82, 2.18, 735.59, 2.38, 313.48, 357.62, 2.11, 2591.114
454.82, 2.18, 735.59, 2.91, 313.88, 357.18, 2.11, 2591.152
