454.97, 2.16, 735.40, 355.51, 336.07, 355.25, 0.00, 4767164
454.97, 2.17, 735.40, 355.45, 336.09, 355.22, 0.04, 4767164
454.97, 2.17, 735.40, 355.46, 336.07, 355.23, 0.08, 4767164
454.97, 2.17, 735.40, 355.49, 336.07, 355.22, 0.11, 4767164
454.97, 2.17, 735.40, 355.49, 336.07, 355.24, 0.14, 4767164
454.97, 2.17, 735.40, 355.53, 336.07, 355.30, 0.19, 4767164
454.97, 2.17, 735.40, 355.53, 336.07, 355.30, 0.19, 4767164
454.97, 2.17, 735.40, 355.52, 336.05, 355.33, 0.23, 4767164
454.97, 2.17, 735.40, 355.47, 336.02, 355.34, 0.28, 4767164
454.97, 2.17, 735.40, 355.45, 336.03, 355.27, 0.32, 4767164
454.97, 2.17, 735.40, 355.45, 336.03, 355.27, 0.32, 4767164
454.97, 2.17, 735.40, 355.46, 336.06, 355.35, 0.36, 4767164
454.97, 2.17, 735.40, 355.42, 336.10, 355.39, 0.41, 4767164
454.97, 2.17, 735.40, 355.33, 336.07, 355.42, 0.45, 4767164
454.97, 2.17, 735.40, 355.33, 336.07, 355.42, 0.45, 4767164
454.97, 2.17, 735.40, 355.32, 336.04, 355.45, 0.50, 4767164
454.97, 2.17, 735.40, 355.27, 336.02, 355.48, 0.54, 4767164
454.97, 2.17, 735.40, 355.27, 336.02, 355.48, 0.59, 4767164
454.97, 2.17, 735.40, 355.16, 336.01, 355.56, 0.59, 4767164
454.97, 2.17, 735.40, 355.04, 336.03, 355.53, 0.63, 4767164
454.97, 2.17, 735.40, 354.85, 336.06, 355.60, 0.68, 4767164
454.97, 2.17, 735.40, 354.85, 336.06, 355.60, 0.72, 4767164
454.97, 2.17, 735.40, 354.58, 336.03, 355.67, 0.72, 4767165
454.97, 2.17, 735.40, 354.29, 335.95, 355.63, 0.78, 4767165
454.97, 2.17, 735.40, 354.29, 335.95, 355.63, 0.78, 4767165
454.97, 2.17, 735.40, 354.13, 336.10, 355.67, 0.84, 4767165
454.97, 2.17, 735.40, 354.11, 336.41, 355.77, 0.88, 4767165
454.97, 2.17, 735.40, 354.11, 336.41, 355.77, 0.92, 4767165
454.97, 2.17, 735.40, 354.14, 336.72, 355.64, 0.92, 4767165
